age,gender,education_level,experience_years,pevious_companies,distance_from_company,interview_score,skill_score,personality_score,recruitment_strategy,hiring_decision
42,Female,Bachelor's (Type 2),10,5,31.33964479106684,47,85,72,Moderate,Not Selected
35,Female,Bachelor's (Type 2),1,4,43.47349507918312,71,5,30,Constructive,Not Selected
23,Female,Master's,15,3,28.06018828856492,48,51,25,Moderate,Not Selected
49,Female,PhD,8,2,41.19299431244113,46,78,80,Constructive,Selected
30,Female,Master's,15,2,26.444262758712288,55,87,55,Aggressive,Selected
49,Female,Master's,14,2,4.122213748696207,64,20,33,Moderate,Not Selected
49,Female,Bachelor's (Type 2),11,5,20.19735044520776,11,70,8,Moderate,Not Selected
49,Male,Master's,0,1,23.222047883574938,68,92,61,Constructive,Not Selected
50,Male,Master's,12,5,8.08086224933086,87,95,12,Aggressive,Selected
43,Male,Bachelor's (Type 2),13,4,6.12481645946064,5,31,68,Constructive,Not Selected
42,Male,Bachelor's (Type 2),8,1,27.773247482847708,88,52,40,Moderate,Not Selected
28,Female,Master's,8,4,5.257181827804107,64,58,76,Constructive,Selected
42,Male,Bachelor's (Type 1),7,1,16.1472583945042,24,68,0,Moderate,Not Selected
22,Male,Master's,7,5,38.2298487981538,0,61,88,Aggressive,Selected
38,Female,Bachelor's (Type 1),10,2,49.22160897839904,31,3,46,Constructive,Not Selected
50,Female,Bachelor's (Type 2),13,3,36.89352902759643,2,85,3,Constructive,Not Selected
27,Male,Master's,11,2,50.63127742264352,48,17,99,Moderate,Not Selected
24,Male,Bachelor's (Type 2),0,5,35.916898563970136,18,98,62,Aggressive,Selected
23,Female,Bachelor's (Type 2),10,1,15.689723532716377,59,80,51,Aggressive,Selected
43,Male,Bachelor's (Type 2),7,2,34.60262702526809,28,55,9,Moderate,Not Selected
50,Female,Master's,9,5,36.1078382598452,49,23,27,Aggressive,Selected
25,Female,Bachelor's (Type 1),13,4,19.58634923082303,1,65,5,Moderate,Not Selected
21,Female,PhD,2,3,1.8856925304694507,72,12,26,Moderate,Not Selected
39,Female,Bachelor's (Type 1),10,2,36.15998923877434,55,61,11,Moderate,Not Selected
47,Male,PhD,6,1,2.085004763777081,16,53,61,Aggressive,Selected
30,Female,PhD,10,4,32.55940390300356,59,14,51,Moderate,Not Selected
23,Female,Bachelor's (Type 2),14,5,9.180824437127754,35,68,47,Moderate,Not Selected
34,Male,Bachelor's (Type 2),0,3,29.280176387402168,60,2,66,Moderate,Not Selected
25,Female,Bachelor's (Type 2),0,1,26.19565126903,16,36,45,Moderate,Not Selected
41,Male,Bachelor's (Type 2),15,5,1.6756821153091286,48,36,96,Moderate,Not Selected
36,Male,Bachelor's (Type 1),9,5,19.14329084975517,75,100,73,Moderate,Selected
49,Male,Bachelor's (Type 1),12,2,31.054558369815137,59,2,94,Constructive,Not Selected
43,Female,Bachelor's (Type 1),4,2,43.43032759493899,19,62,14,Moderate,Not Selected
25,Male,Bachelor's (Type 2),4,1,45.43210569182586,49,34,70,Constructive,Not Selected
38,Male,Bachelor's (Type 2),7,5,25.192498501661163,2,51,35,Moderate,Not Selected
49,Female,Bachelor's (Type 2),6,2,37.42112436497191,42,86,13,Moderate,Not Selected
44,Male,PhD,7,3,16.822728826672883,56,27,77,Aggressive,Selected
21,Male,Bachelor's (Type 2),5,3,18.10932028793287,49,93,2,Moderate,Not Selected
34,Male,Bachelor's (Type 2),5,5,10.723175959115688,67,17,66,Moderate,Not Selected
30,Male,Bachelor's (Type 2),1,2,29.097405499661964,80,35,85,Aggressive,Selected
27,Male,Master's,5,1,16.72820754636826,49,32,18,Moderate,Not Selected
45,Female,PhD,4,1,5.218544821925252,36,63,98,Aggressive,Selected
38,Male,Master's,12,1,35.25030433315894,45,25,75,Moderate,Not Selected
32,Male,PhD,15,3,36.38766038026991,41,47,53,Moderate,Not Selected
31,Female,Bachelor's (Type 1),2,2,18.99962093895289,14,39,68,Moderate,Not Selected
24,Female,Master's,5,2,4.83616997280114,32,16,9,Constructive,Not Selected
25,Female,Master's,7,3,22.31488587017129,79,39,32,Moderate,Not Selected
45,Male,Bachelor's (Type 2),8,1,23.11677290251077,10,6,12,Moderate,Not Selected
41,Female,PhD,0,1,34.43354424489465,19,56,98,Moderate,Not Selected
23,Male,Bachelor's (Type 1),2,5,16.77081956293417,23,7,50,Constructive,Not Selected
38,Male,Bachelor's (Type 2),2,4,35.129963989065274,63,55,31,Moderate,Not Selected
39,Female,Bachelor's (Type 2),10,2,44.57442708786942,79,30,74,Moderate,Not Selected
20,Female,Bachelor's (Type 2),7,2,12.874302118109991,93,58,23,Aggressive,Selected
39,Male,Master's,0,2,49.945977805994985,97,57,34,Moderate,Not Selected
36,Female,Bachelor's (Type 2),4,4,20.318406856840348,64,11,82,Aggressive,Not Selected
31,Male,Bachelor's (Type 2),2,5,14.362934257353087,87,47,69,Moderate,Not Selected
34,Female,Bachelor's (Type 2),1,4,22.075559125514527,87,30,39,Constructive,Not Selected
20,Female,Master's,14,1,5.719873795192958,72,82,53,Moderate,Selected
45,Female,Bachelor's (Type 1),7,1,7.285295325605783,85,62,43,Moderate,Not Selected
33,Male,Bachelor's (Type 2),2,2,21.72170234841657,75,73,61,Moderate,Not Selected
25,Female,PhD,6,3,39.122226096955,16,38,98,Moderate,Not Selected
24,Male,Master's,11,2,46.01561197872454,88,75,67,Moderate,Selected
49,Male,Bachelor's (Type 2),10,3,34.24089953581355,91,19,32,Moderate,Not Selected
30,Male,Master's,0,4,6.260977761908486,60,100,76,Aggressive,Selected
50,Male,Master's,5,1,34.60098810902675,14,47,55,Aggressive,Not Selected
23,Female,Master's,2,3,32.7713960351486,93,70,35,Moderate,Not Selected
32,Male,Bachelor's (Type 2),7,4,41.28819591466657,50,53,53,Moderate,Not Selected
30,Male,Bachelor's (Type 2),5,1,42.26243333260904,26,77,18,Aggressive,Not Selected
22,Female,Bachelor's (Type 2),11,3,44.41015378894895,85,74,42,Moderate,Not Selected
20,Male,Bachelor's (Type 2),1,2,21.70657572895492,73,70,11,Aggressive,Selected
25,Female,Bachelor's (Type 2),5,2,35.893219767607214,60,28,10,Aggressive,Not Selected
37,Male,Bachelor's (Type 1),6,2,14.412517946115535,57,73,69,Moderate,Not Selected
43,Female,Bachelor's (Type 2),4,4,50.966813999175216,30,92,11,Moderate,Not Selected
29,Male,Bachelor's (Type 2),2,2,9.766712068842995,90,72,90,Moderate,Not Selected
24,Female,Bachelor's (Type 2),3,5,1.5057215830417905,11,99,40,Moderate,Not Selected
42,Male,Master's,3,1,8.4404357259088,45,47,24,Constructive,Not Selected
29,Male,Bachelor's (Type 2),5,4,39.79361447720633,30,73,2,Moderate,Not Selected
31,Female,Bachelor's (Type 1),9,2,23.339183825410576,31,82,2,Aggressive,Selected
21,Female,Master's,0,1,23.375012390521416,31,55,83,Moderate,Not Selected
32,Female,Bachelor's (Type 1),10,3,48.75114598058342,98,94,27,Aggressive,Selected
27,Female,Master's,3,2,46.981745401403714,52,16,22,Constructive,Not Selected
21,Male,Master's,9,1,16.559736890200462,60,8,47,Aggressive,Selected
39,Male,Bachelor's (Type 2),12,5,11.452906439043309,45,96,66,Moderate,Not Selected
20,Female,Master's,3,3,43.424110496686986,84,33,41,Aggressive,Selected
50,Male,Bachelor's (Type 2),9,5,46.30095355221816,73,44,87,Constructive,Not Selected
24,Female,Bachelor's (Type 2),15,1,28.079846139924346,79,87,39,Moderate,Not Selected
28,Female,Bachelor's (Type 1),0,5,32.47118555585503,6,8,5,Constructive,Not Selected
36,Male,Bachelor's (Type 2),8,1,13.845714234614668,3,6,19,Aggressive,Not Selected
28,Male,PhD,3,1,41.04013439892623,90,15,10,Aggressive,Selected
30,Male,Bachelor's (Type 2),6,5,32.60612142245115,51,18,95,Aggressive,Selected
34,Male,Bachelor's (Type 2),11,1,26.17567556489983,88,5,26,Constructive,Not Selected
43,Male,Bachelor's (Type 2),13,2,4.005427803919791,30,10,20,Constructive,Not Selected
25,Male,Bachelor's (Type 2),2,1,46.79674812555768,74,75,12,Aggressive,Selected
42,Male,Bachelor's (Type 1),9,4,31.7725710192203,83,60,85,Aggressive,Selected
22,Female,Bachelor's (Type 2),11,1,10.6345547346484,35,41,34,Moderate,Not Selected
49,Female,Master's,2,4,31.31930584915264,53,12,46,Aggressive,Not Selected
50,Female,Bachelor's (Type 2),13,1,34.87316771199867,53,11,85,Aggressive,Selected
36,Female,Bachelor's (Type 2),7,1,27.288516834161275,16,84,27,Aggressive,Selected
24,Female,Bachelor's (Type 1),7,5,36.90508689780113,74,73,20,Aggressive,Selected
49,Male,Bachelor's (Type 2),10,2,30.072697396431213,29,19,17,Aggressive,Selected
47,Female,Master's,11,2,48.38847910160741,98,49,30,Aggressive,Not Selected
31,Female,Bachelor's (Type 1),0,3,3.6848539299653416,21,35,59,Moderate,Selected
37,Female,Bachelor's (Type 1),9,5,6.312285423478025,42,91,36,Constructive,Selected
33,Female,Bachelor's (Type 2),1,5,9.683581847716992,26,87,20,Moderate,Selected
40,Female,Master's,15,2,35.50855353021661,36,68,13,Moderate,Not Selected
43,Female,Bachelor's (Type 2),7,5,33.279793637490435,45,36,88,Aggressive,Selected
30,Female,Bachelor's (Type 2),0,2,45.6029430104847,34,11,90,Moderate,Selected
28,Male,Master's,14,5,37.64387264419492,3,98,59,Moderate,Selected
21,Male,Bachelor's (Type 2),11,1,26.417774378229613,79,39,22,Moderate,Not Selected
31,Female,Master's,7,2,50.59158962318151,79,53,94,Aggressive,Selected
22,Male,Master's,7,2,14.305397808464958,84,1,28,Constructive,Not Selected
22,Male,Bachelor's (Type 2),15,4,42.6595829892727,25,49,46,Aggressive,Not Selected
20,Male,Bachelor's (Type 2),1,5,22.33951860969597,99,40,29,Moderate,Not Selected
27,Male,Bachelor's (Type 1),3,5,33.43675694378671,18,44,89,Constructive,Not Selected
41,Female,Bachelor's (Type 2),5,2,37.3634235226217,80,8,83,Moderate,Selected
47,Male,PhD,11,1,32.687704359516815,44,61,37,Moderate,Not Selected
48,Male,Bachelor's (Type 2),10,1,8.025365155429665,25,85,82,Constructive,Not Selected
27,Male,Bachelor's (Type 2),8,1,23.14755053739664,21,46,26,Moderate,Selected
30,Female,Master's,14,5,29.071918896656214,57,4,88,Aggressive,Not Selected
28,Female,Bachelor's (Type 2),15,4,43.45218795892984,62,75,86,Constructive,Not Selected
24,Female,Bachelor's (Type 1),7,2,23.18228743992861,27,0,92,Aggressive,Not Selected
33,Female,Bachelor's (Type 2),11,3,46.93736524021257,64,43,14,Constructive,Not Selected
47,Female,Bachelor's (Type 2),14,4,23.018711151260533,43,21,58,Aggressive,Not Selected
49,Female,Master's,7,3,28.438992963150582,99,37,2,Moderate,Not Selected
22,Female,Bachelor's (Type 1),6,4,40.81428414714005,42,18,9,Moderate,Selected
40,Male,Bachelor's (Type 2),13,1,30.15338422110718,36,79,78,Constructive,Selected
24,Male,Bachelor's (Type 2),12,5,49.01090361914123,65,30,79,Moderate,Selected
24,Male,Bachelor's (Type 2),8,3,34.01679152570638,16,66,16,Aggressive,Selected
38,Female,Bachelor's (Type 2),14,4,27.135472703380053,39,86,82,Moderate,Not Selected
46,Female,Bachelor's (Type 2),1,5,2.179598389039793,37,41,10,Aggressive,Not Selected
33,Female,Bachelor's (Type 2),2,3,21.68664487901649,84,81,47,Moderate,Not Selected
45,Female,PhD,9,2,15.962420963008022,60,25,4,Constructive,Selected
49,Female,Bachelor's (Type 2),7,4,38.405283394374464,8,12,68,Moderate,Selected
23,Male,Bachelor's (Type 1),13,2,11.41388375767729,76,57,63,Moderate,Not Selected
44,Male,Bachelor's (Type 2),5,1,11.261004364703592,74,17,13,Aggressive,Not Selected
32,Female,Master's,9,2,10.47595216186884,60,66,49,Moderate,Selected
29,Female,Master's,8,2,7.280780657811796,79,86,25,Moderate,Selected
44,Female,Bachelor's (Type 1),9,4,16.55035018354437,15,2,71,Moderate,Selected
37,Female,PhD,3,1,45.296105722171255,1,54,68,Aggressive,Selected
27,Male,Bachelor's (Type 2),15,2,39.74642361529775,71,88,6,Moderate,Not Selected
27,Female,Bachelor's (Type 1),7,5,37.76256081533968,42,90,15,Aggressive,Selected
26,Female,Bachelor's (Type 1),9,3,40.86684028249813,41,57,54,Moderate,Selected
27,Female,Bachelor's (Type 1),2,2,14.470894466478583,76,62,77,Aggressive,Not Selected
33,Female,Master's,2,1,45.37208453762439,56,90,100,Constructive,Not Selected
38,Male,Bachelor's (Type 1),7,2,7.86516875708022,80,51,55,Aggressive,Not Selected
48,Female,Bachelor's (Type 1),4,3,17.817286335779098,87,88,3,Moderate,Selected
25,Female,Master's,2,1,30.337405948367145,66,23,99,Aggressive,Selected
20,Male,Bachelor's (Type 2),9,4,6.145254417100031,29,71,47,Moderate,Selected
42,Male,Bachelor's (Type 1),10,1,37.50650938882124,12,8,16,Moderate,Selected
50,Male,Bachelor's (Type 1),15,4,20.362302410173747,18,36,35,Moderate,Not Selected
34,Female,Bachelor's (Type 1),0,1,40.220283280420006,6,93,69,Aggressive,Not Selected
20,Female,Bachelor's (Type 2),14,3,25.644814279230136,8,82,79,Moderate,Selected
44,Male,Bachelor's (Type 2),2,3,10.043726221266818,82,52,92,Aggressive,Selected
36,Male,Bachelor's (Type 1),11,1,37.738090567767216,53,79,99,Aggressive,Selected
20,Male,Bachelor's (Type 1),8,2,13.607197791947176,85,23,37,Moderate,Not Selected
34,Male,Master's,4,3,25.54051506340214,81,20,100,Aggressive,Selected
42,Male,Bachelor's (Type 2),11,4,4.77666345784538,60,99,61,Aggressive,Not Selected
21,Male,Bachelor's (Type 2),9,4,31.893332720601837,86,39,47,Constructive,Selected
33,Female,Bachelor's (Type 2),14,5,34.292888310813865,1,61,9,Constructive,Not Selected
40,Female,Bachelor's (Type 2),1,4,19.93371049863918,49,69,35,Moderate,Not Selected
27,Female,Bachelor's (Type 2),6,5,48.72113901605369,74,68,28,Aggressive,Selected
27,Male,Bachelor's (Type 2),14,1,44.70844607410342,30,13,77,Aggressive,Not Selected
38,Male,Bachelor's (Type 2),1,1,36.39704578699974,32,41,3,Moderate,Not Selected
26,Male,PhD,3,1,36.682603724687134,77,49,43,Aggressive,Selected
38,Male,Bachelor's (Type 1),11,2,13.620085747107565,79,60,55,Constructive,Not Selected
25,Male,Master's,6,2,33.84076155442245,10,3,41,Aggressive,Selected
25,Male,Bachelor's (Type 1),3,5,10.910313261775984,32,71,99,Constructive,Not Selected
22,Female,Master's,6,4,8.200161195991106,6,87,12,Moderate,Not Selected
26,Female,Bachelor's (Type 2),15,4,50.97339471012901,30,74,45,Moderate,Not Selected
38,Male,Master's,6,1,32.11879657365871,47,16,81,Aggressive,Not Selected
27,Female,Bachelor's (Type 1),15,3,22.549393632859527,46,84,32,Constructive,Selected
29,Male,Bachelor's (Type 2),0,2,15.408226144197569,77,56,20,Aggressive,Selected
39,Female,Bachelor's (Type 2),5,2,31.19602218311137,91,89,79,Moderate,Selected
34,Male,Master's,8,1,3.4796754110043064,52,47,78,Constructive,Not Selected
34,Male,Bachelor's (Type 2),1,2,5.734049525239753,79,43,56,Aggressive,Not Selected
48,Female,Bachelor's (Type 2),13,1,2.6428348870198173,18,44,68,Moderate,Selected
20,Female,Bachelor's (Type 2),2,5,25.95849166313309,80,90,69,Moderate,Selected
39,Male,Bachelor's (Type 2),9,4,31.03033145935913,89,79,66,Moderate,Selected
49,Male,Bachelor's (Type 2),4,3,4.123988067891043,5,89,47,Moderate,Selected
26,Female,Bachelor's (Type 1),8,4,37.06122337494583,48,32,75,Moderate,Not Selected
46,Female,PhD,3,4,12.51975357572822,72,30,99,Moderate,Selected
23,Male,Master's,0,5,35.2600726884933,49,46,32,Moderate,Not Selected
48,Female,PhD,3,2,50.09485700176228,80,5,35,Moderate,Selected
25,Male,Bachelor's (Type 2),5,3,35.55529350269256,94,71,32,Aggressive,Not Selected
44,Male,Master's,4,2,45.159652646180426,11,70,30,Constructive,Selected
20,Male,Master's,13,4,48.40992533715337,22,33,20,Constructive,Selected
48,Male,Bachelor's (Type 2),12,1,25.337552417615772,53,52,26,Moderate,Not Selected
24,Female,Bachelor's (Type 2),0,4,36.11624897098534,68,13,90,Moderate,Not Selected
46,Female,Bachelor's (Type 2),3,2,43.598462677792085,99,15,71,Moderate,Selected
42,Female,Master's,5,4,18.830445643719305,58,42,100,Moderate,Not Selected
20,Female,Bachelor's (Type 2),12,1,14.069865828019744,35,72,61,Moderate,Selected
49,Female,Bachelor's (Type 1),14,5,48.32992863891693,2,73,95,Aggressive,Not Selected
23,Female,Bachelor's (Type 2),9,2,37.3151750184409,57,80,25,Moderate,Selected
41,Female,PhD,9,4,11.984106668791316,87,11,65,Aggressive,Selected
21,Male,Master's,13,2,23.45416963380567,54,69,11,Aggressive,Selected
29,Female,PhD,3,5,40.82258847689047,56,18,21,Moderate,Selected
24,Female,Bachelor's (Type 2),14,4,28.353149545922108,16,40,16,Moderate,Selected
46,Male,Bachelor's (Type 2),13,4,33.497604908294456,38,52,6,Moderate,Selected
29,Female,Bachelor's (Type 1),8,2,38.68841010225262,89,28,67,Moderate,Selected
20,Female,Bachelor's (Type 1),4,2,32.10045944044903,67,69,36,Constructive,Selected
41,Male,Bachelor's (Type 1),7,1,28.00396609610979,54,58,37,Moderate,Not Selected
25,Female,Bachelor's (Type 2),8,5,38.48071421938867,44,88,95,Moderate,Not Selected
32,Female,Bachelor's (Type 1),9,1,37.37815177161004,75,63,10,Aggressive,Not Selected
50,Female,Bachelor's (Type 2),4,4,32.493620009158946,0,23,0,Aggressive,Selected
34,Male,PhD,5,2,18.98947066909648,20,88,24,Moderate,Selected
23,Female,Bachelor's (Type 2),0,4,21.29060461001358,82,15,41,Moderate,Selected
32,Female,Master's,10,4,49.52192744420487,20,51,51,Moderate,Not Selected
43,Male,Bachelor's (Type 2),15,3,6.619296614576292,51,79,23,Moderate,Not Selected
39,Female,Bachelor's (Type 2),11,3,14.425245862641766,81,5,52,Moderate,Not Selected
43,Male,Bachelor's (Type 2),14,4,25.620087960216782,42,36,55,Aggressive,Not Selected
34,Male,Bachelor's (Type 1),6,2,42.836484307189295,51,84,62,Aggressive,Not Selected
48,Female,Bachelor's (Type 2),3,4,9.183783186486393,66,3,80,Constructive,Selected
27,Male,Bachelor's (Type 2),10,3,14.847730906230494,43,97,7,Moderate,Not Selected
24,Male,Bachelor's (Type 1),1,2,4.2899108897619485,31,91,58,Aggressive,Selected
48,Female,Bachelor's (Type 2),4,4,36.29926330254092,9,37,44,Moderate,Selected
34,Male,Bachelor's (Type 2),11,5,12.910471773780806,63,40,26,Moderate,Selected
